,Stock_name,date,close,high,low,open,volume
1116,SQUAREPHARMA,2019-10-30 00:00:00+00:00,243.26,245.3,241.21,244.76,31130522
1117,SQUAREPHARMA,2019-10-31 00:00:00+00:00,248.76,249.17,237.26,247.24,34790520
1118,SQUAREPHARMA,2019-11-01 00:00:00+00:00,255.82,255.93,249.16,249.54,37781334
1119,SQUAREPHARMA,2019-11-04 00:00:00+00:00,257.5,257.845,255.38,257.33,25817952
1120,SQUAREPHARMA,2019-11-05 00:00:00+00:00,257.13,258.19,256.32,257.05,19974427
1121,SQUAREPHARMA,2019-11-06 00:00:00+00:00,257.24,257.49,255.365,256.77,18966124
1122,SQUAREPHARMA,2019-11-07 00:00:00+00:00,259.43,260.35,258.11,258.74,23735083
1123,SQUAREPHARMA,2019-11-08 00:00:00+00:00,260.14,260.44,256.85,258.69,17520495
1124,SQUAREPHARMA,2019-11-11 00:00:00+00:00,262.2,262.47,258.28,258.3,20507459
1125,SQUAREPHARMA,2019-11-12 00:00:00+00:00,261.96,262.79,260.92,261.55,21847226
1126,SQUAREPHARMA,2019-11-13 00:00:00+00:00,264.47,264.78,261.07,261.13,25817593
1127,SQUAREPHARMA,2019-11-14 00:00:00+00:00,262.64,264.88,262.1,263.75,22395556
1128,SQUAREPHARMA,2019-11-15 00:00:00+00:00,265.76,265.78,263.01,263.68,25093666
1129,SQUAREPHARMA,2019-11-18 00:00:00+00:00,267.1,267.43,264.23,265.8,21700897
1130,SQUAREPHARMA,2019-11-19 00:00:00+00:00,266.29,268,265.3926,267.9,19069597
1131,SQUAREPHARMA,2019-11-20 00:00:00+00:00,263.19,266.083,260.4,265.54,26609919
1132,SQUAREPHARMA,2019-11-21 00:00:00+00:00,262.01,264.005,261.18,263.69,30348778
1133,SQUAREPHARMA,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263
1134,SQUAREPHARMA,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517
1135,SQUAREPHARMA,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882
1136,SQUAREPHARMA,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122
1137,SQUAREPHARMA,2019-11-29 00:00:00+00:00,267.25,268,265.9,266.6,11654363
1138,SQUAREPHARMA,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550
1139,SQUAREPHARMA,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268
1140,SQUAREPHARMA,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388
1141,SQUAREPHARMA,2019-12-05 00:00:00+00:00,265.58,265.89,262.73,263.79,18661343
1142,SQUAREPHARMA,2019-12-06 00:00:00+00:00,270.71,271,267.3,267.48,26547493
1143,SQUAREPHARMA,2019-12-09 00:00:00+00:00,266.92,270.8,264.91,270,32182645
1144,SQUAREPHARMA,2019-12-10 00:00:00+00:00,268.48,270.07,265.86,268.6,22632383
1145,SQUAREPHARMA,2019-12-11 00:00:00+00:00,270.77,271.1,268.5,268.81,19723391
1146,SQUAREPHARMA,2019-12-12 00:00:00+00:00,271.46,272.5599,267.321,267.78,34437042
1147,SQUAREPHARMA,2019-12-13 00:00:00+00:00,275.15,275.3,270.93,271.46,33432806
1148,SQUAREPHARMA,2019-12-16 00:00:00+00:00,279.86,280.79,276.98,277,32081105
1149,SQUAREPHARMA,2019-12-17 00:00:00+00:00,280.41,281.77,278.8,279.57,28575798
1150,SQUAREPHARMA,2019-12-18 00:00:00+00:00,279.74,281.9,279.12,279.8,29024687
1151,SQUAREPHARMA,2019-12-19 00:00:00+00:00,280.02,281.18,278.95,279.5,24626947
1152,SQUAREPHARMA,2019-12-20 00:00:00+00:00,279.44,282.65,278.56,282.23,69032743
1153,SQUAREPHARMA,2019-12-23 00:00:00+00:00,284,284.25,280.3735,280.53,24677883
1154,SQUAREPHARMA,2019-12-24 00:00:00+00:00,284.27,284.89,282.9197,284.69,12119714
1155,SQUAREPHARMA,2019-12-26 00:00:00+00:00,289.91,289.98,284.7,284.82,23334004
1156,SQUAREPHARMA,2019-12-27 00:00:00+00:00,289.8,293.97,288.12,291.12,36592936
1157,SQUAREPHARMA,2019-12-30 00:00:00+00:00,291.52,292.69,285.22,289.46,36059614
1158,SQUAREPHARMA,2019-12-31 00:00:00+00:00,293.65,293.68,289.52,289.93,25247625
1159,SQUAREPHARMA,2020-01-02 00:00:00+00:00,300.35,300.6,295.19,296.24,33911864
1160,SQUAREPHARMA,2020-01-03 00:00:00+00:00,297.43,300.58,296.5,297.15,36633878
1161,SQUAREPHARMA,2020-01-06 00:00:00+00:00,299.8,299.96,292.75,293.79,29644644
1162,SQUAREPHARMA,2020-01-07 00:00:00+00:00,298.39,300.9,297.48,299.84,27877655
1163,SQUAREPHARMA,2020-01-08 00:00:00+00:00,303.19,304.4399,297.156,297.16,33090946
1164,SQUAREPHARMA,2020-01-09 00:00:00+00:00,309.63,310.43,306.2,307.235,42621542
1165,SQUAREPHARMA,2020-01-10 00:00:00+00:00,310.33,312.67,308.25,310.6,35217272
1166,SQUAREPHARMA,2020-01-13 00:00:00+00:00,316.96,317.07,311.15,311.64,30028742
1167,SQUAREPHARMA,2020-01-14 00:00:00+00:00,312.68,317.57,312.17,316.7,40653457
1168,SQUAREPHARMA,2020-01-15 00:00:00+00:00,311.34,315.5,309.55,311.85,30480882
1169,SQUAREPHARMA,2020-01-16 00:00:00+00:00,315.24,315.7,312.09,313.59,27207254
1170,SQUAREPHARMA,2020-01-17 00:00:00+00:00,318.73,318.74,315,316.27,34454117
1171,SQUAREPHARMA,2020-01-21 00:00:00+00:00,316.57,319.02,316,317.19,27235039
1172,SQUAREPHARMA,2020-01-22 00:00:00+00:00,317.7,319.99,317.31,318.58,25458115
1173,SQUAREPHARMA,2020-01-23 00:00:00+00:00,319.23,319.56,315.65,317.92,26117993
1174,SQUAREPHARMA,2020-01-24 00:00:00+00:00,318.31,323.33,317.5188,320.25,36634380
1175,SQUAREPHARMA,2020-01-27 00:00:00+00:00,308.95,311.77,304.88,310.06,40485005
1176,SQUAREPHARMA,2020-01-28 00:00:00+00:00,317.69,318.4,312.19,312.6,40558486
1177,SQUAREPHARMA,2020-01-29 00:00:00+00:00,324.34,327.85,321.38,324.45,54149928
1178,SQUAREPHARMA,2020-01-30 00:00:00+00:00,323.87,324.09,318.75,320.5435,31685808
1179,SQUAREPHARMA,2020-01-31 00:00:00+00:00,309.51,322.68,308.29,320.93,49897096
1180,SQUAREPHARMA,2020-02-03 00:00:00+00:00,308.66,313.49,302.22,304.3,43496401
1181,SQUAREPHARMA,2020-02-04 00:00:00+00:00,318.85,319.64,313.6345,315.31,34154134
1182,SQUAREPHARMA,2020-02-05 00:00:00+00:00,321.45,324.76,318.95,323.52,29706718
1183,SQUAREPHARMA,2020-02-06 00:00:00+00:00,325.21,325.22,320.2648,322.57,26356385
1184,SQUAREPHARMA,2020-02-07 00:00:00+00:00,320.03,323.4,318,322.37,29421012
1185,SQUAREPHARMA,2020-02-10 00:00:00+00:00,321.55,321.55,313.85,314.18,27337215
1186,SQUAREPHARMA,2020-02-11 00:00:00+00:00,319.61,323.9,318.71,323.6,23580780
1187,SQUAREPHARMA,2020-02-12 00:00:00+00:00,327.2,327.22,321.47,321.47,28432573
1188,SQUAREPHARMA,2020-02-13 00:00:00+00:00,324.87,326.22,323.35,324.19,23686892
1189,SQUAREPHARMA,2020-02-14 00:00:00+00:00,324.95,325.98,322.85,324.73,20028447
1190,SQUAREPHARMA,2020-02-18 00:00:00+00:00,319,319.75,314.61,315.36,38190545
1191,SQUAREPHARMA,2020-02-19 00:00:00+00:00,323.62,324.57,320,320,23495991
1192,SQUAREPHARMA,2020-02-20 00:00:00+00:00,320.3,324.65,318.21,322.63,25141489
1193,SQUAREPHARMA,2020-02-21 00:00:00+00:00,313.05,320.45,310.5,318.62,32426415
1194,SQUAREPHARMA,2020-02-24 00:00:00+00:00,298.18,304.18,289.23,297.26,55548828
1195,SQUAREPHARMA,2020-02-25 00:00:00+00:00,288.08,302.53,286.13,300.95,57668364
1196,SQUAREPHARMA,2020-02-26 00:00:00+00:00,292.65,297.88,286.5,286.53,49678431
1197,SQUAREPHARMA,2020-02-27 00:00:00+00:00,273.52,286,272.96,281.1,80151381
1198,SQUAREPHARMA,2020-02-28 00:00:00+00:00,273.36,278.41,256.37,257.26,106721230
1199,SQUAREPHARMA,2020-03-02 00:00:00+00:00,298.81,301.44,277.72,282.28,85349339
1200,SQUAREPHARMA,2020-03-03 00:00:00+00:00,289.32,304,285.8,303.67,79868852
1201,SQUAREPHARMA,2020-03-04 00:00:00+00:00,302.74,303.4,293.13,296.44,54794568
1202,SQUAREPHARMA,2020-03-05 00:00:00+00:00,292.92,299.55,291.41,295.52,46893219
1203,SQUAREPHARMA,2020-03-06 00:00:00+00:00,289.03,290.82,281.23,282,56544246
1204,SQUAREPHARMA,2020-03-09 00:00:00+00:00,266.17,278.09,263,263.75,71686208
1205,SQUAREPHARMA,2020-03-10 00:00:00+00:00,285.34,286.44,269.37,277.14,71322520
1206,SQUAREPHARMA,2020-03-11 00:00:00+00:00,275.43,281.22,271.86,277.39,64094970
1207,SQUAREPHARMA,2020-03-12 00:00:00+00:00,248.23,270,248,255.94,104618517
1208,SQUAREPHARMA,2020-03-13 00:00:00+00:00,277.97,279.92,252.95,264.89,92683032
1209,SQUAREPHARMA,2020-03-16 00:00:00+00:00,242.21,259.08,240,241.95,80605865
1210,SQUAREPHARMA,2020-03-17 00:00:00+00:00,252.86,257.61,238.4,247.51,81013965
1211,SQUAREPHARMA,2020-03-18 00:00:00+00:00,246.67,250,237.12,239.77,75058406
1212,SQUAREPHARMA,2020-03-19 00:00:00+00:00,244.78,252.84,242.61,247.385,67964255
1213,SQUAREPHARMA,2020-03-20 00:00:00+00:00,229.24,251.83,228,247.18,100423346
1214,SQUAREPHARMA,2020-03-23 00:00:00+00:00,224.37,228.4997,212.61,228.08,84188208
1215,SQUAREPHARMA,2020-03-24 00:00:00+00:00,246.88,247.69,234.3,236.36,71882773
1216,SQUAREPHARMA,2020-03-25 00:00:00+00:00,245.52,258.25,244.3,250.75,75900510
1217,SQUAREPHARMA,2020-03-26 00:00:00+00:00,258.44,258.68,246.36,246.52,63140169
1218,SQUAREPHARMA,2020-03-27 00:00:00+00:00,247.74,255.87,247.05,252.75,51054153
1219,SQUAREPHARMA,2020-03-30 00:00:00+00:00,254.81,255.52,249.4,250.74,41994110
1220,SQUAREPHARMA,2020-03-31 00:00:00+00:00,254.29,262.49,252,255.6,49250501
1221,SQUAREPHARMA,2020-04-01 00:00:00+00:00,240.91,248.72,239.13,246.5,44054638
1222,SQUAREPHARMA,2020-04-02 00:00:00+00:00,244.93,245.15,236.9,240.34,41483493
1223,SQUAREPHARMA,2020-04-03 00:00:00+00:00,241.41,245.7,238.9741,242.8,32470017
1224,SQUAREPHARMA,2020-04-06 00:00:00+00:00,262.47,263.11,249.38,250.9,50455071
1225,SQUAREPHARMA,2020-04-07 00:00:00+00:00,259.43,271.7,259,270.8,50721831
1226,SQUAREPHARMA,2020-04-08 00:00:00+00:00,266.07,267.37,261.23,262.74,42223821
1227,SQUAREPHARMA,2020-04-09 00:00:00+00:00,267.99,270.07,264.7,268.7,40529123
1228,SQUAREPHARMA,2020-04-13 00:00:00+00:00,273.25,273.7,265.83,268.31,32755731
1229,SQUAREPHARMA,2020-04-14 00:00:00+00:00,287.05,288.25,278.05,280,48748672
1230,SQUAREPHARMA,2020-04-15 00:00:00+00:00,284.43,286.33,280.63,282.4,32788641
1231,SQUAREPHARMA,2020-04-16 00:00:00+00:00,286.69,288.1975,282.3502,287.38,39281290
1232,SQUAREPHARMA,2020-04-17 00:00:00+00:00,282.8,286.945,276.86,284.69,53812478
1233,SQUAREPHARMA,2020-04-20 00:00:00+00:00,276.93,281.68,276.85,277.95,32503750
1234,SQUAREPHARMA,2020-04-21 00:00:00+00:00,268.37,277.25,265.43,276.28,45247893
1235,SQUAREPHARMA,2020-04-22 00:00:00+00:00,276.1,277.9,272.2,273.61,29264342
1236,SQUAREPHARMA,2020-04-23 00:00:00+00:00,275.03,281.75,274.87,275.87,31203582
1237,SQUAREPHARMA,2020-04-24 00:00:00+00:00,282.97,283.01,277,277.2,31627183
1238,SQUAREPHARMA,2020-04-27 00:00:00+00:00,283.17,284.54,279.95,281.8,29271893
1239,SQUAREPHARMA,2020-04-28 00:00:00+00:00,278.58,285.83,278.2,285.08,28001187
1240,SQUAREPHARMA,2020-04-29 00:00:00+00:00,287.73,289.67,283.89,284.73,34320204
1241,SQUAREPHARMA,2020-04-30 00:00:00+00:00,293.8,294.53,288.35,289.96,45765968
1242,SQUAREPHARMA,2020-05-01 00:00:00+00:00,289.07,299,285.85,286.25,60154175
1243,SQUAREPHARMA,2020-05-04 00:00:00+00:00,293.16,293.69,286.3172,289.17,33391986
1244,SQUAREPHARMA,2020-05-05 00:00:00+00:00,297.56,301,294.46,295.06,36937795
1245,SQUAREPHARMA,2020-05-06 00:00:00+00:00,300.63,303.24,298.87,300.46,35583438
1246,SQUAREPHARMA,2020-05-07 00:00:00+00:00,303.74,305.17,301.97,303.22,28803764
1247,SQUAREPHARMA,2020-05-08 00:00:00+00:00,310.13,310.35,304.29,305.64,33511985
1248,SQUAREPHARMA,2020-05-11 00:00:00+00:00,315.01,317.05,307.24,308.1,36486561
1249,SQUAREPHARMA,2020-05-12 00:00:00+00:00,311.41,319.688,310.91,317.83,40575263
1250,SQUAREPHARMA,2020-05-13 00:00:00+00:00,307.65,315.95,303.21,312.15,50155639
1251,SQUAREPHARMA,2020-05-14 00:00:00+00:00,309.54,309.79,301.53,304.51,39732269
1252,SQUAREPHARMA,2020-05-15 00:00:00+00:00,307.71,307.9,300.21,300.35,41587094
1253,SQUAREPHARMA,2020-05-18 00:00:00+00:00,314.96,316.5,310.3241,313.17,33843125
1254,SQUAREPHARMA,2020-05-19 00:00:00+00:00,313.14,318.52,313.01,315.03,25432385
1255,SQUAREPHARMA,2020-05-20 00:00:00+00:00,319.23,319.52,316.2,316.68,27876215
1256,SQUAREPHARMA,2020-05-21 00:00:00+00:00,316.85,320.89,315.87,318.66,25672211
1257,SQUAREPHARMA,2020-05-22 00:00:00+00:00,318.89,319.23,315.35,315.77,20450754
